수집날짜,뉴스 보도 날짜,수집국가,제목,내용,링크,언론사,번역완료,카테고리
2025-12-19 17:33:28,2025-12-19T06:30:00+09:00,ja,"마주한 고민… 회사원과 페어, 양립할 수 있을까? 사카모토 카오리의 절친의 선택","*   **해트나 북마크로 공유하기**
*   **X(구 트위터)로 공유하기**
*   **페이스북으로 공유하기**
*   **메일로 공유하기**

[PR]

초대는 갑작스러웠다.

5월 말, 휴일 저녁에 고베의 집에서 느긋하게 쉬고 있었다.

카고타니 아유미(25) =키노시타 아카데미=의 스마트폰으로 LINE 메시지가 도착했다.

""괜찮으시다면, 페어 해보실래요?""

혼다 루카스 츠요시(23) =키노시타 아카데미=로부터였다.

도시샤 대학교 피겨 스케이팅부 시절에는 사이가 좋았다. 효고현 대표로, 전국체육대회(현 국민 스포츠 대회) 소년부에 함께 출전하기도 했다. 다만, 사회인이 된 후로는 연락이 없었다.

놀랐다. ""나라도 괜찮을까?"" 하는 망설임도 있었다.

우선 답장을 생각해야 한다.

초중고등학교 동창인 절친, 사카모토 카오리(25) =시스멕스=와 상담하기로 했다. 마침 사카모토는 캐나다에 머무는 중이었다. 현지 시간은 새벽 2, 3시쯤.

""깨어 있어?""라고 물으니, 깨어 있었다.

카고타니는 중학교 3학년과 고등학교 1학년 때, 페어...",http://www.asahi.com/articles/ASTDL35ZFTDLPTQP004M.html?ref=rss,아사히 신문,True,Others
2025-12-19 17:33:30,2025-12-18T21:10:09+09:00,ja,"거꾸로 된 ""해피버스데이"", 리쿠류, 대만족한 생일","**해트랙 북마크에 공유하기**

[광고]

내년 2월 밀라노-코르티나 동계 올림픽 대표 최종 선발전을 겸한 피겨 스케이팅 전일본 선수권 대회가 19일, 도쿄 국립 요요기 경기장에서 개막합니다.

'리쿠류'로 불리는 페어 미우라 리쿠-기하라 류이치 조(기노시타 그룹)는 18일 공식 연습에는 불참했지만, 이후 개막식에는 참가했습니다. 추첨 결과 2번째로 연기하게 되었습니다.

개막식 후 보도진과의 주요 질의응답은 다음과 같습니다.

-- 그랑프리(GP) 파이널 이후 어떻게 조절해왔습니까?

기하라: ""파이널을 마치고 나서 피로감이 강했기 때문에, 몰아치는 연습보다는 피로를 회복하는 것을 위주로 보냈습니다.""

-- 공식 연습을 보류한 것도 피로 회복이 이유인가요?

기하라: ""오늘은 연습 시간을 조금 더 갖고 싶었고, 아직 (링크에) 얼음이 깔린 지 얼마 안 된 것 같다고 생각했습니다.""

""그리고 요요기에서 (대회 출전은) 4번째입니다. 파이널 (장소)는 (처음 미끄러지는 나고야시의) IG 아레나에서 조금 불안했지만, 요요기는 이미 천장 보이는 방식이나 그런 것을 어느 정도 파악하고 있습니다. 지난주에 별로 몰아치지 않은 만큼, 제대로 조절하는 편이 좋겠다고 생각해서 연습해왔습니다.""

-- 내년 2월 올림픽까지 이것이 마지막 시합이 됩니까?

미우라: ""아직 모릅니다.""

-- 프리는 이번 시즌 노미스로 미끄러지지 않았습니다. 전일본을 향한 과제는?

기하라: ""부상당하지 않는 것. 작년에는 파이널에서 (미우라 선수가) 어깨를 탈골해서, 뭐라고 할까 두려움 속에서 하지 않으면 안 되는 상황. 어려운 점이 있었습니다.""

""이번에 몸 상태는 부상을 입지 않은 상태이기 때문에, 오랜만에 즐겁게 할 수 있을 것 같습니다.""

-- 12월 17일은 미우라 선수의 생일입니다. 축하는 했습니까?

미우라: ""원래 뭐라고 할까…",http://www.asahi.com/articles/ASTDL3V34TDLUTQP01KM.html?ref=rss,아사히 신문,True,Others
2025-12-19 17:33:31,2025-12-18T19:30:00+09:00,ja,"""고조노 선수와 핵심 선수로"" 히로시마 2위 사이토 투수, 고향에서 스포츠상 수상","[홍보]

프로야구 히로시마 도요 카프에 드래프트 2위로 입단한 아시아 대학 4학년 사이토 타이치 투수(22)에게, 출신지인 효고현 다카라즈카시가 16일 시민 스포츠상을 수여했다. 사이토 투수는 ""어릴 적부터의 꿈이 이루어졌다. 아이들에게 동경받는 선수가 되고 싶다""라며 포부를 밝혔다.

사이토 투수는 다카라즈카 시립 오바마 초등학교 1학년 때 야구를 시작했다. 고교 야구 선수였던 아버지의 영향이었다.

다카라즈카 중학교를 거쳐 아마가사키시의 현립 무코소 종합 고등학교에 진학했지만, 고시엔 마운드에는 오르지 못했다. ""고시엔은 가까운 구장이었지만, 정말로 먼 목표였다. 하지만 그 목표를 팀으로 쫓아갔다. 어려운 일과 힘든 일도 있었지만, 그 3년이 제 지금의 성장을 지탱해주고 있다고 생각한다""라고 회상했다.

후배 고교 야구 선수들에게는 ""고시엔은 하나의 목표이지만, 전부가 아니다. 어떤 야구 선수가 되고 싶은가라는 목표가 정해져 있다면, 고교 야구가 끝난 후에도 야구를 사랑하면서 힘든 연습을 견딜 수 있을 것이라고 생각하므로 힘내길 바란다""라며 응원을 보냈다.

아시아 대학에서는 1학년 때부터 도토 대학 리그전에 등판했다. 선발 완투형의 본격 우완 투수로서 대학 일본 대표 선수로도 선발되었고, 올해 7월 미일 대학 야구 선수권 대회에서도 활약했다.

프로 1년 차의 목표는 ""두 자릿수 승리""라고 단호하게 말했다. ""혼신의 힘을 다한 투구를 전면에 내세워, 우선 개막 로테이션을 차지할 수 있도록 캠프부터 제대로 어필하고 싶다""

히로시마에는 같은 다카라즈카시 출신으로 올해 수위 타자를 차지한 고조노 카이토 선수(호토쿠 학원 고등학교 출신)가 있다. ""고조노 선수와 어깨를 나란히 하는 카프의 중심 선수가 되고 싶다. 직구가 상대 타자에게 인상을 남길 수 있는 공이 아니면 프로 세계에서 통용되지 않을 것이라고 생각하므로, 그 부분을 파고들고 싶다""라고 힘차게 말했다.",http://www.asahi.com/articles/ASTDL32KWTDLPIHB00SM.html?ref=rss,아사히 신문,True,Others
2025-12-19 17:33:32,2025-12-18T19:16:19+09:00,ja,"츠츠미 유키히코, 아시아 대회 개폐회식 총감독 맡아… 평화를 기원하는 연출 목표","[보도자료]

2026년 9~10월 아이치현을 중심으로 개최되는 아시아 경기대회와 관련해 조직위원회는 18일, 개회식과 폐회식의 총연출을 담당할 총감독으로 나고야시 출신의 영화감독 츠츠미 유키히코 씨(70)가 결정됐다고 발표했다. 츠츠미 감독은 ""최첨단 기술을 구사한 화려하고 일체감 있는, 세계에 자랑할 만한 연출을 하고 싶다""라며 의욕을 드러냈다.

2023년 중국 항저우 대회 폐회식에서는 현 내 소개 영상을 바이올리니스트 하카세 타로 씨, 가부키 배우 나카무라 칸쿠로 씨 등과 협력하여 제작했다. 츠츠미 감독은 ""개폐회식 장소가 될 (현재 개축 중인) 미즈호 경기장은 중학교 시절 운동회를 했던 곳이다. 어떤 스타디움이 될지 벌써부터 기대된다""라며 설렘을 드러냈다. 또한 ""고향에서 개최된다는 소식을 듣고, 뭔가 도움이 될 수 있다면 좋겠다고 생각했다. 아시아의 평화를 기원하며, 각국의 여러분을 따뜻하게 맞이하는 개폐회식을 만들겠다""라는 메시지를 전했다.

아시아 경기대회 개회식은 9월 19일, 폐회식은 10월 4일로 예정되어 있다.",http://www.asahi.com/articles/ASTDL36T9TDLOIPE01FM.html?ref=rss,아사히 신문,True,Others
2025-12-19 17:33:34,2025-12-18T18:39:28+09:00,ja,피겨 스케이팅 선수 미하라 마이가 이번 시즌을 끝으로 은퇴한다. 사대륙 선수권 대회에서 두 차례 우승했다.,"**공유하기 (네이버 블로그/밴드)**

[PR]

피겨 스케이팅 여자 선수 미하라 마이(26세, 시스멕스 소속)가 이번 시즌을 끝으로 선수 생활을 은퇴한다고 18일 밝혔다. 19일에 개막하는 전일본 선수권 대회를 앞두고 공식 연습 중 취재진의 인터뷰에 응했다.

미하라는 고베시 출신으로, 2017년과 22년 사대륙 선수권에서 우승했으며, 같은 해 그랑프리(GP) 파이널에서도 정상을 차지했다.

하지만 질병과 부상으로 장기간 이탈하는 경험을 겪기도 했다. 올림픽 출전은 결국 이루지 못했다.

이번 시즌은 선수 생활의 집대성으로 여겼다고 회고했다.

""아직 더 높은 곳을 목표로 하고 싶다는 마음이 매우 강한 동시에, (몸이) 따라주지 않는 답답함이 있었다.""

은퇴 후에는 아이스 쇼 출연이나 안무가, 지도자의 길을 생각하고 있다고 한다.

""18년 동안 이렇게 스케이트를 탈 수 있었던 것에 감사하며, 전일본 선수권에서 모든 것을 쏟아내고 싶다""고 미하라는 말했다. ""앞으로의 인생을 걸고, '감사합니다'라는 마음을 전할 수 있는 스케이트를 타고 싶다""고 밝혔다.",http://www.asahi.com/articles/ASTDL33GFTDLUTQP018M.html?ref=rss,아사히 신문,True,Others
2025-12-19 17:33:35,2025-12-19T17:19:56+09:00,ja,"점유율 축소의 도코모를 구할까, '도코모 SMTB 넷 은행' 발표","[홍보]

NTT 도코모와 미쓰이스미토모신탁은행(SMTB)은 공동 출자한 스미신SBI넷은행의 사명을 '도코모SMTB넷은행'으로 변경한다고 19일 발표했다. 휴대폰 계약 점유율 축소가 이어지는 도코모는 은행을 비장의 카드로 삼아 본업에서의 반전을 꾀한다.

새 사명으로의 변경은 내년 8월이다. 스미신SBI는 SMTB와 SBI홀딩스가 약 34%씩 주식을 보유하고 있었으나, 올해 5월 도코모가 인수 발표를 했다. 도코모는 주식 공개 매수(TOB) 등을 통해 SBI의 보유 주식을 포함한 약 66%를 취득, 올해 10월 연결 자회사로 편입했다.

이날 기자회견을 연 3사는 협력 강화를 위해 스미신SBI의 자본 재편을 실시할 것도 밝혔다. SMTB는 총 800억 엔을 추가로 투자하고, 도코모로부터 주식 양도를 받는 등 스미신SBI에 대한 출자를 10% 정도 늘린다. 이달 25일 이후의 출자 비율은 도코모 약 55%, 미쓰이스미토모신탁 약 45%가 된다.

도코모의 마에다 요시아키 사장은 새 사명에 대해 ""굳이 기발함을 추구하지 않은 사명으로 한 것은 미쓰이스미토모신탁은행과 도코모가 한마음으로 경영에 참여하여 새로운 은행의 더욱 큰 성장을 목표로 하겠다는 결의의 증표이다""라고 설명했다.

휴대폰 대기업 중 유일하게 그룹 내…",http://www.asahi.com/articles/ASTDM2PCGTDMULFA01NM.html?ref=rss,아사히 신문,True,Economy
2025-12-19 17:33:37,2025-12-19T17:16:34+09:00,ja,"【해설인어】 정책 금리 0.75% 인상, 물가 상승 억제 효과 있을까","*   일본은행 금리 인상, 배경은? 엔고, 물가, 주택담보대출 영향은? 향후 전망은?
*   日銀 금리 인상, ""너무 신중"" vs ""불가피"", 전문가 의견 분분
*   장기 금리 2.020%로 상승, 26년 만에 최고치, 금리 인상과 재정 우려로
*   금리 인상으로 바뀌는 당신의 '돈', 주택담보대출, 예금, 물가는? 즉시 해설
*   [원론 해설] 금리 인상 메커니즘과 향후 전망, 핵심은 '중립 금리'
*   더해가는 '무책임한 방만 재정' 우려, 高市 정권은 '책임'을 다할 수 있을까
*   고층 아파트가 재해를 입으면? 대비는? 수도 직하 지진 시 피해 예상에 포함되지 않아
*   고속도로 입구에 ""오른쪽으로 진행!"" 거대 간판, 역주행 사고 현장, 대책 완료
*   전원이 끊긴 '생명줄', 문손잡이가 빠져, 부부 사망한 고급 사우나에서 무슨 일이
*   여자친구 부모님께 인사 3일 후, 곰에게 습격당해 사망, 남성의 부모님 밝혀
*   '찢어진 눈' 논란의 배경은, 핀란드 식자가 말하는 '거짓된 호인상'
*   핀란드 총리, 일본어로 사과, '찢어진 눈' 논란에 ""진심으로 사과""
*   '검은 마쓰다', '일부러 팔지 않는다', 줄어드는 신차 판매, 재기를 거는 업계
*   핀란드, 미스 및 국회의원 찢어진 눈 게시물, 반복되는 아시아인 차별
*   관저 간부 ""일본은 핵무기 보유해야"", 정권 내 논의는 ""없다""고 설명
*   귀환 시 성폭력 고발, 영화 '쿠로카와의 여자들' 감독에게 여성문화상
*   ""기후 변화는 인권 문제"" 450명이 국가를 고소, ""대책 의무 위반""
*   관저 간부 ""일본은 핵무기 보유해야"", 정권 내 논의는 ""없다""고 설명
*   전원이 끊긴 '생명줄', 문손잡이가 빠져, 부부 사망한 고급 사우나에서 무슨 일이",http://www.asahi.com/articles/ASTDM2JC1TDMDIFI005M.html?ref=rss,아사히 신문,True,Economy
2025-12-19 17:33:38,2025-12-19T16:36:27+09:00,ja,"일본은행, 금리 인상 결정. 정책금리 0.75%로 30년 만에 최고 수준.","[PR]

일본은행은 19일 금융정책결정회의에서 1월 이후 7회 회의 만에 금리를 인상하여 정책 금리를 0.75% 수준으로 인상하기로 결정했다. 미국의 관세 정책이 경제에 미치는 영향은 제한적이며 내년 춘투에서도 높은 임금 인상이 계속될 것이라고 판단했다. 경제와 물가 상황에 따라 앞으로도 금리 인상을 계속할 자세다.

은행 간에 거래하는 단기 자금 금리(무담보 콜 익일물)의 유도 목표를 0.5% 수준에서 0.75% 수준으로 인상한다. 9명의 정책위원이 전원 일치로 결정했다. 정책 금리가 공정 할인율이었던 1995년 9월 이후 30년 만에 가장 높은 수준이 된다. 주택 담보 대출 변동 금리나 기업의 차입 금리, 예금 금리 등이 폭넓게 오르게 된다.

일본은행은 1월에 금리를 인상한 이후 미국의 관세 정책 영향을 지켜보는 등 추가 금리 인상을 보류해 왔다. 우에다 가즈오 총재는 지난 10월 회의 후 관세를 둘러싼 불확실성이 낮아졌다고 하면서 금리 인상을 위해 ""내년 춘투를 향한 초동 모멘텀(기세)""을 확인할 생각이라고 밝혔다. 이달 1일 강연에서는 기업의 임금 인상 자세 등을 확인하고 ""(12월 회의에서) 금리 인상 여부를 판단하고 싶다""고 말했다.

""내년에도 확실한 임금 인상이 실시될 것이다""

일본은행은 이달 15일에 본지점을 통한 기업의 임금 인상 동향 조사를 공표했다. 높은 수준이었던 금년도와 비교하여 33개의 본지점 중 2개는 ""웃돌 것이다"", 29개는 ""변동 없을 것이다""라는 답변을 얻었다. 견조한 기업 수익과 인력 부족을 배경으로 대부분이 높은 임금 인상이 계속될 것으로 예상하고 있는 것으로 나타났다.

12월 전국 기업 단기 경제 관측 조사(단칸)에서도 대표적인 지표인 대기업·제조업의 업황 판단 지수(DI)가 3분기 연속으로 개선되어 금리 인상 판단을 뒷받침했다.

일본은행은 금리 인상을 결정한 19일에 공표한 문서에서 ""내년에는 금년에 이어 확실한 임금 인상이 실시될 가능성이 높고 기업의 적극적인 임금 설정 행동이 끊길 위험은 낮다고 생각된다""고 설명했다. 물가 영향을 제외한 실질 금리는 큰 폭의 마이너스가 계속된다고 하면서 ""완화적인 금융 환경은 유지되므로 계속해서 경제 활동을 확실히 지원해 나가겠다""고 강조했다.

우에다 총재가 회견 중립 금리의 하한에는 ""아직 거리가 있다""

11월 소비자 물가 상승률은…",http://www.asahi.com/articles/ASTDL2HFVTDLULFA00GM.html?ref=rss,아사히 신문,True,Economy
2025-12-19 17:33:39,2025-12-19T15:57:27+09:00,ja,"[해설 인물평] 다카이치 정권 첫 세제 개정, 연 수입 장벽, 방위 증세… 주목할 점은","[해설 인물평] 다카이치 정권 첫 세제 개정, 세조의 라스 보스를 '경질' 방위 증세, 연봉 장벽… 핵심은?

[PR]

다카이치 사나에 정권에서 처음으로 이루어지는 세제 개정을 앞두고 여당이 2026년도 세제 개정 대강을 정리했습니다. 자동차 세제나 소득세 등 우리 삶에 직접적인 영향을 미치는 내용입니다.

세제 개정 논의의 중심에는 자민당의 세제 조사회, 약칭 '세조'가 있습니다. 8년간 세조 회장을 맡았던 미야자와 요이치 씨를 '경질'하는 등 다카이치 씨 주도로 간부진이 대폭 교체되었고, 자민당 내 결정 과정도 주목받고 있습니다.

방위 증세, 연봉 장벽 등 세제 개정의 핵심 내용에 대해 경제부 쓰쓰이 류헤이 기자가 해설합니다.",http://www.asahi.com/articles/ASTDL31TPTDLDIFI014M.html?ref=rss,아사히 신문,True,Politics
2025-12-19 17:33:40,2025-12-19T15:39:10+09:00,ja,"진료 보수, 본체 3.09% 인상 방침… 3% 초과는 30년 만","[보도자료]

정부는 진료 및 검사 대가로 의료기관에 지급되는 진료 보수의 내년도 개정을 앞두고 19일, 의료 종사자 인건비 등으로 사용되는 '본체' 부분의 개정률을 3.09% 인상하는 방침을 확정했다. 3%를 넘는 것은 3.4%였던 1996년도 개정 이후 30년 만이다.

다카이치 사나에 총리는 19일 오후 총리 관저에서 가타야마 사쓰키 재무상, 우에노 겐이치로 후생노동상과 협의하여 후생노동성 측이 제안한 개정률에 합의했다.

진료 보수는 진찰, 수술, 검사 등 공적 의료보험의 의료 서비스에 대해 정부가 설정한 가격이다. 의료기관의 주요 수입원으로, 2년에 한 번 재검토된다. 다음 개정은 내년 6월 예정으로, 연말까지 전체적으로 얼마나 증감시킬지 개정률을 결정해야 했다.

2014년도 이후 본체 부분의 개정률은 1%를 밑도는 상황이 계속되었다. 2024년도인 직전에도 0.88%에 그쳐 최근의 물가 급등 및 임금 인상에 대응하지 못해 적자에 빠지는 의료기관이 증가하고 있어 의료 단체는 대폭적인 인상을 요구해왔다.",http://www.asahi.com/articles/ASTDM23CVTDMUTFL00ZM.html?ref=rss,아사히 신문,True,Politics
2025-12-19 17:33:42,2025-12-19T15:55:59+09:00,ja,"""연봉 장벽"" 인상에 따른 감세액은? 세제 개정 대강의 핵심 포인트 해설","[보도자료]

2026년도 여당 세제 개정 대강이 확정되었습니다. 전기 자동차(EV)에 대한 과세 강화 등 자동차 관련 세제를 재검토합니다. 또한, 물가 상승 등에 대응하기 위해 소득세가 부과되는 연 수입의 최저선을 인상하는 내용도 포함되었습니다. 생활과 관련된 주요 항목을 정리했습니다.

세제 개정 대강, 주요 포인트

① 자동차세

② 연 수입 장벽

③ 방위 증세

④ 주택 융자 감세

⑤ NISA

⑥ 암호 화폐

⑦ 고향세 납부

⑧ 초고액 자산가에 대한 과세

⑨ 고등학생 부양 공제

① 자동차세: 구매 시 부과되는 과세 폐지

자동차를 살 때 부과되는 자동차세인 '환경 성능 할당'은 2026년부터 폐지됩니다. 국내 자동차 구매를 촉진하고 트럼프 관세의 역풍을 받는 자동차 산업을 지원합니다.

환경 성능 할당은 연비 등 환경에 대한 부담에 따라 지불하는 세금입니다. 현재는 자동차를 살 때 차량 가격의 0~3%를 소비세와 별도로 납부합니다.

전기 자동차(EV)에는 새로운 부담을 요구하는 메커니즘을 도입합니다. 배기량에 따라 지불하는 자동차세인 '종별 할당'(연 2만 5천~11만 엔)에 대해 EV에는 무게에 따라 과세하는 규칙을 만듭니다.

엔진이 없는 EV에는 가장 저렴한 2만 5천 엔이 일률적으로 적용되고 있습니다. 내년 말까지 EV의 무게에 따른 세액을 정하고 28년부터 과세를 시작합니다.

더욱이 28년 5월부터는 차 검사 시 지불하는 '자동차 중량세'에 대해 EV와 플러그인 하이브리드 자동차는 추가로 과세합니다. 무거울수록 추가 금액도 늘립니다. 세액은 엔진차 소유자가 평균적으로 부담하는 휘발유세 금액을 고려하여 내년 말에 결정합니다.

EV는 엔진차보다 무거운 경향이 있어 도로를 손상시키기 쉽다고 여겨집니다. 인프라 유지・정비를 위해서라도 상응하는 부담을 요구해야 한다는 지적이 나오고 있었습니다.

엔진차에 대해서도 중량세 부담이 늘어납니다. 중량세를 싸게 해주는 우대 조치인 '에코카 감세'의 적용 조건이 내년 5월부터 엄격해지기 때문입니다.

② 연 수입 장벽: 160만 엔에서 178만 엔으로 인상

소득세가 부과되기 시작하는 라인인 '연 수입 장벽'은 160만 엔에서 178만 엔으로 인상합니다. 물가 상승을 감안하여 '기초 공제'와 '급여 소득 공제'의 최저액을 4만 엔씩 인상합니다. 더욱이 '178만 엔을 목표로 한다'는 자민당, 국민민주당, 공명당의 3당 합의를 바탕으로 기초 공제 등을 10만 엔 상향 조정합니다.

게다가 국민민주당의 의향을 수용하여 기초 공제액은 연 수입 665만 엔 이하의 중소득층까지 동일하게 했습니다. 다만, 연 수입 665만 엔을 경계로 공제액이 급감하는 기형적인 구조가 되어 전후로 수입이 역전되는 현상이 발생합니다.

내년부터는 물가에 연동하여 공제액을 조정하는 시스템을 도입하지만, 178만 엔 라인에 도달할 때까지는 증액하지 않습니다.

③ 방위 증세: 소득세액에 1% 가산

방위비 증액 재원을 충당하기 위해 2027년부터 소득세를 증세합니다. 소득세액에 1%를 가산하는 '방위 특별 소득세(가칭)'를 신설합니다. 그 대신, 동일본 대지진 복구 재원으로 부과하고 있는 '부흥 특별 소득세'의 세율을 2.1%에서 1.1%로 인하하여 당분간 실질적인 부담이 늘지 않도록 합니다.

정부는 방위비 증액을 결정한 3년 전, 소득세, 법인세, 담배세를 27년까지 증세하여 재원으로 충당하기로 결정했습니다. 이 중 법인세, 담배세는 내년 4월에 증세를 시작하지만, 소득 증세는 언제부터 실시할지 결정되지 않았습니다.

부흥 특별 소득세는 원래…",http://www.asahi.com/articles/ASTDK2P9CTDKULFA02NM.html?ref=rss,아사히 신문,True,Politics
